year,fuel_type,asset_id,asset_domain,asset_type,scenario
2043,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753581_2717093,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753663_2717423,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2021,GAS,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2022,GAS,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2023,GAS,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2024,GAS,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2025,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2026,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2027,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2028,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2029,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2030,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2031,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2032,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2033,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2034,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2035,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2036,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2037,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2038,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2039,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2040,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2041,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2042,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2043,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2044,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2045,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2046,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2047,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2048,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2049,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2050,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2051,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2052,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2053,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2054,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2055,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2056,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2057,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2058,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2059,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2060,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2061,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2062,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2063,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2064,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2065,HPL,F_753492_2717319,building,building_aggregate,hybrid_gas_immediate
2020,GAS,F_753432_2717080,building,building_aggregate,accelerated_elec
2021,GAS,F_753432_2717080,building,building_aggregate,accelerated_elec
2022,GAS,F_753432_2717080,building,building_aggregate,accelerated_elec
2023,GAS,F_753432_2717080,building,building_aggregate,accelerated_elec
2024,GAS,F_753432_2717080,building,building_aggregate,accelerated_elec
2025,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2026,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2027,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2028,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2029,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2030,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2031,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2032,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2033,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2034,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2035,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2036,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2037,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2038,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2039,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2040,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2041,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2042,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2043,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2044,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2045,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2046,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2047,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2048,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2049,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2050,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2051,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2052,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2053,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2054,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2055,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2056,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2057,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2058,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2059,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2060,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2061,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2062,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2063,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2064,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2065,ELEC,F_753432_2717080,building,building_aggregate,accelerated_elec
2020,GAS,F_753569_2717047,building,building_aggregate,accelerated_elec
2021,GAS,F_753569_2717047,building,building_aggregate,accelerated_elec
2022,GAS,F_753569_2717047,building,building_aggregate,accelerated_elec
2023,GAS,F_753569_2717047,building,building_aggregate,accelerated_elec
2024,GAS,F_753569_2717047,building,building_aggregate,accelerated_elec
2025,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2026,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2027,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2028,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2029,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2030,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2031,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2032,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2033,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2034,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2035,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2036,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2037,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2038,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2039,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2040,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2041,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2042,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2043,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2044,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2045,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2046,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2047,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2048,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2049,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2050,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2051,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2052,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2053,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2054,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2055,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2056,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2057,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2058,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2059,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2060,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2061,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2062,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2063,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2064,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2065,ELEC,F_753569_2717047,building,building_aggregate,accelerated_elec
2020,GAS,F_753515_2717411,building,building_aggregate,accelerated_elec
2021,GAS,F_753515_2717411,building,building_aggregate,accelerated_elec
2022,GAS,F_753515_2717411,building,building_aggregate,accelerated_elec
2023,GAS,F_753515_2717411,building,building_aggregate,accelerated_elec
2024,GAS,F_753515_2717411,building,building_aggregate,accelerated_elec
2025,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2026,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2027,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2028,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2029,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2030,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2031,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2032,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2033,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2034,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2035,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2036,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2037,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2038,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2039,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
2040,ELEC,F_753515_2717411,building,building_aggregate,accelerated_elec
