year,peak_consump,asset_id,energy_type,asset_domain,asset_type,scenario
2027,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2028,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2029,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2030,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2031,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2032,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2033,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2034,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2035,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2036,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2037,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2038,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2039,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2040,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2041,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2042,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2043,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2044,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2045,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2046,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2047,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2048,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2049,85.3912046074187,TB004,electricity,elec_network,elec_xmfr,managed_elec
2024,39.13712226724255,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2025,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2026,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2027,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2028,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2029,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2030,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2031,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2032,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2033,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2034,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2035,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2036,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2037,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2038,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2039,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2040,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2041,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2042,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2043,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2044,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2045,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2046,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2047,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2048,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2049,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,managed_elec_u7
2024,21.551828181818177,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2025,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2026,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2027,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2028,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2029,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2030,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2031,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2032,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2033,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2034,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2035,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2036,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2037,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2038,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2039,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2040,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2041,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2042,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2043,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2044,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2045,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2046,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2047,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2048,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2049,155.07645862914862,TB002,electricity,elec_network,elec_xmfr,managed_elec_u7
2024,23.91143917582417,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2025,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2026,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2027,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2028,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2029,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2030,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2031,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2032,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2033,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2034,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2035,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2036,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2037,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2038,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2039,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2040,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2041,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2042,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2043,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2044,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2045,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2046,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2047,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2048,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2049,134.8023421916972,TB003,electricity,elec_network,elec_xmfr,managed_elec_u7
2024,26.40158062218827,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2025,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2026,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2027,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2028,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2029,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2030,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2031,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2032,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2033,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2034,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2035,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2036,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2037,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2038,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2039,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2040,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2041,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2042,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2043,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2044,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2045,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2046,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2047,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2048,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2049,162.7483055468551,TB004,electricity,elec_network,elec_xmfr,managed_elec_u7
2024,39.13712226724255,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2025,39.13712226724255,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2026,39.13712226724255,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2027,39.142298091320434,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2028,64.91378878239408,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2029,78.00158878239408,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2030,135.53099787330314,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2031,150.7027251460304,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2032,150.7027251460304,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2033,150.7027251460304,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2034,150.7027251460304,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2035,150.7027251460304,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2036,150.7027251460304,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2037,170.18839181269706,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2038,170.18839181269706,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2039,170.18839181269706,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2040,170.18839181269706,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2041,170.18839181269706,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2042,170.18839181269706,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2043,212.43813298916768,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2044,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2045,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2046,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2047,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2048,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2049,241.6000741656383,TB001,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
2024,21.551828181818177,TB002,electricity,elec_network,elec_xmfr,unmanaged_elec_u7
